Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Sales,Profit,Payment_Method,Segment
101064,2024-10-27,CUST1291,Customer 130,West,Washington,Furniture,Desk,Standing Desk,6,87.84,527.04,117.79,Credit Card,Home Office
101065,2024-09-04,CUST1155,Customer 170,Central,Ohio,Office Supplies,Pens,Ballpoint Pens,4,797.54,3190.16,125.76,Debit Card,Home Office
101066,2024-06-04,CUST1061,Customer 37,Central,Illinois,Office Supplies,Printer,HP LaserJet,1,857.42,857.42,52.52,Credit Card,Home Office
101067,2024-02-28,CUST1061,Customer 170,East,New York,Technology,Monitor,LG 27,1,782.79,782.79,96.08,Credit Card,Consumer
101068,2024-02-18,CUST1090,Customer 221,Central,Ohio,Furniture,Bookcase,Oak Bookcase,6,227.76,1366.56,54.71,Cash,Corporate
101069,2023-04-03,CUST1173,Customer 232,East,Massachusetts,Furniture,Desk,Standing Desk,6,1182.91,7097.46,1311.99,Credit Card,Home Office
101070,2023-09-21,CUST1270,Customer 7,West,California,Office Supplies,Paper,Copy Paper,6,123.63,741.78,-73.6,Credit Card,Corporate
101071,2024-01-29,CUST1093,Customer 275,South,Texas,Office Supplies,Printer,HP LaserJet,3,234.29,702.87,126.09,Debit Card,Corporate
101072,2023-04-10,CUST1227,Customer 16,East,Massachusetts,Office Supplies,Pens,Ballpoint Pens,3,613.72,1841.16,490.6,Credit Card,Home Office
101073,2023-05-04,CUST1051,Customer 255,South,Florida,Technology,Keyboard,Dell KB216,3,712.23,2136.69,-52.73,Debit Card,Home Office
101074,2023-06-08,CUST1126,Customer 188,South,Florida,Office Supplies,Binder,1in Binder,2,805.76,1611.52,-113.68,Debit Card,Consumer
101075,2024-05-17,CUST1050,Customer 267,East,Massachusetts,Technology,Keyboard,Logitech K120,8,974.98,7799.84,2412.89,Credit Card,Home Office
101076,2024-11-01,CUST1149,Customer 219,South,Florida,Office Supplies,Pens,Ballpoint Pens,6,171.22,1027.32,250.24,PayPal,Corporate
101077,2024-01-22,CUST1156,Customer 255,West,Washington,Technology,Mouse,Logitech M185,6,677.89,4067.34,709.13,Cash,Home Office
101078,2024-12-16,CUST1273,Customer 15,West,California,Technology,Laptop,HP Pavilion,3,772.71,2318.13,539.35,Credit Card,Corporate
101079,2024-01-30,CUST1091,Customer 261,East,Massachusetts,Office Supplies,Paper,Copy Paper,7,888.86,6222.02,844.91,Cash,Home Office
101080,2024-12-16,CUST1104,Customer 254,West,California,Technology,Mouse,Logitech M185,4,857.77,3431.08,-230.45,Debit Card,Home Office
101081,2024-10-17,CUST1123,Customer 170,West,California,Furniture,Desk,Corner Desk,2,1109.93,2219.86,-217.25,Debit Card,Corporate
101082,2023-08-22,CUST1216,Customer 293,South,Florida,Technology,Monitor,LG 27,4,749.9,2999.6,48.54,Cash,Consumer
101083,2024-10-31,CUST1097,Customer 250,South,Florida,Office Supplies,Paper,Premium Paper,7,458.79,3211.53,896.61,Cash,Home Office
101084,2023-01-11,CUST1081,Customer 251,Central,Illinois,Office Supplies,Binder,2in Binder,4,93.92,375.68,-18.23,Credit Card,Consumer
101085,2024-07-03,CUST1291,Customer 134,South,Texas,Office Supplies,Printer,Brother HL,7,348.92,2442.44,70.58,Credit Card,Consumer
101086,2024-02-09,CUST1245,Customer 56,East,New York,Office Supplies,Binder,2in Binder,3,626.69,1880.07,-157.81,Credit Card,Consumer
101087,2023-02-08,CUST1073,Customer 227,Central,Illinois,Technology,Laptop,Dell Inspiron 15,7,742.23,5195.61,504.75,Credit Card,Home Office
101088,2024-05-30,CUST1128,Customer 90,East,New York,Office Supplies,Printer,HP LaserJet,1,1138.82,1138.82,61.05,Cash,Corporate
101089,2023-07-25,CUST1171,Customer 225,West,Washington,Furniture,Desk,Wood Desk,2,278.03,556.06,101.34,Credit Card,Corporate
101090,2023-03-13,CUST1209,Customer 266,East,Massachusetts,Office Supplies,Pens,Gel Pens,6,77.49,464.94,96.77,Credit Card,Home Office
101091,2023-06-23,CUST1029,Customer 199,South,Florida,Technology,Monitor,LG 27,4,17.02,68.08,-6.7,Credit Card,Consumer
101092,2024-10-05,CUST1230,Customer 122,West,California,Technology,Mouse,Dell MS116,7,346.14,2422.98,429.41,PayPal,Home Office
101093,2023-09-14,CUST1089,Customer 199,South,Florida,Furniture,Desk,Wood Desk,6,276.37,1658.22,48.24,Cash,Consumer
101094,2024-01-12,CUST1116,Customer 206,West,Washington,Furniture,Desk,Standing Desk,8,498.34,3986.72,1179.72,Debit Card,Home Office
101095,2023-12-28,CUST1186,Customer 173,East,Massachusetts,Furniture,Bookcase,Cube Shelf,8,538.23,4305.84,322.07,Cash,Home Office
101096,2024-02-13,CUST1186,Customer 238,East,New York,Technology,Monitor,Samsung View,4,686.38,2745.52,896.69,PayPal,Corporate
101097,2024-10-21,CUST1211,Customer 27,South,Texas,Furniture,Desk,Wood Desk,2,655.97,1311.94,135.84,Debit Card,Consumer
101098,2023-12-12,CUST1290,Customer 89,East,Massachusetts,Office Supplies,Binder,2in Binder,8,38.36,306.88,-2.18,Cash,Home Office
101099,2024-11-27,CUST1066,Customer 250,East,Massachusetts,Office Supplies,Pens,Gel Pens,7,386.62,2706.34,28.59,Cash,Home Office
101100,2024-09-19,CUST1169,Customer 47,West,California,Technology,Laptop,Dell Inspiron 15,1,1105.0,1105.0,321.84,Cash,Corporate
101101,2023-07-27,CUST1243,Customer 174,East,New York,Furniture,Chair,Office Chair,6,704.3,4225.8,1152.44,Debit Card,Corporate
101102,2023-11-07,CUST1081,Customer 288,West,California,Technology,Monitor,Dell UltraSharp,2,643.44,1286.88,229.36,PayPal,Home Office
101103,2023-10-15,CUST1195,Customer 243,East,New York,Office Supplies,Pens,Ballpoint Pens,2,909.25,1818.5,-70.89,PayPal,Corporate
101104,2023-06-24,CUST1290,Customer 177,West,Washington,Furniture,Desk,Wood Desk,1,1164.65,1164.65,379.64,Cash,Consumer
101105,2024-01-14,CUST1100,Customer 165,West,California,Technology,Keyboard,Dell KB216,7,1100.95,7706.65,-385.82,Cash,Home Office
101106,2023-03-27,CUST1143,Customer 267,South,Florida,Technology,Mouse,Logitech M185,6,1022.99,6137.94,-83.41,Credit Card,Corporate
101107,2023-11-23,CUST1172,Customer 21,East,New York,Office Supplies,Pens,Marker Pack,5,323.1,1615.5,562.63,Cash,Home Office
101108,2024-11-03,CUST1194,Customer 103,Central,Illinois,Furniture,Chair,Ergo Chair,1,884.22,884.22,-80.78,PayPal,Corporate
101109,2024-02-02,CUST1217,Customer 209,West,Washington,Office Supplies,Binder,1in Binder,6,965.74,5794.44,1646.39,Cash,Consumer
101110,2023-12-21,CUST1043,Customer 164,South,Texas,Furniture,Cabinet,Storage Cabinet,2,1096.9,2193.8,687.64,Credit Card,Consumer
101111,2023-05-12,CUST1044,Customer 39,West,California,Technology,Monitor,Dell UltraSharp,2,193.27,386.54,100.75,Credit Card,Home Office
101112,2023-01-14,CUST1062,Customer 29,South,Texas,Technology,Mouse,Dell MS116,6,945.5,5673.0,-297.12,Debit Card,Consumer
101113,2023-03-25,CUST1025,Customer 41,East,New York,Office Supplies,Paper,A4 Paper,7,952.0,6664.0,32.55,PayPal,Corporate
101114,2024-10-02,CUST1031,Customer 227,East,Massachusetts,Technology,Mouse,Dell MS116,3,568.36,1705.08,390.81,Debit Card,Home Office
101115,2023-01-07,CUST1038,Customer 97,West,California,Technology,Keyboard,Logitech K120,4,842.96,3371.84,729.3,Debit Card,Corporate
101116,2023-08-22,CUST1218,Customer 129,East,Massachusetts,Office Supplies,Printer,Brother HL,7,612.92,4290.44,121.98,Cash,Home Office
101117,2023-09-04,CUST1030,Customer 221,West,Washington,Furniture,Desk,Standing Desk,1,84.71,84.71,4.65,Credit Card,Home Office
101118,2024-04-01,CUST1163,Customer 231,West,California,Furniture,Cabinet,File Cabinet,2,687.35,1374.7,312.36,Cash,Home Office
101119,2024-05-06,CUST1180,Customer 210,South,Florida,Furniture,Bookcase,Cube Shelf,4,281.45,1125.8,-26.18,PayPal,Corporate
101120,2023-11-29,CUST1012,Customer 72,Central,Ohio,Furniture,Bookcase,Oak Bookcase,3,888.05,2664.15,195.83,Cash,Corporate
101121,2024-10-09,CUST1111,Customer 49,East,Massachusetts,Furniture,Chair,Office Chair,3,189.74,569.22,185.41,Credit Card,Corporate
101122,2024-04-28,CUST1281,Customer 143,East,Massachusetts,Furniture,Desk,Standing Desk,8,476.76,3814.08,139.54,Debit Card,Consumer
101123,2024-05-13,CUST1165,Customer 245,Central,Ohio,Furniture,Desk,Wood Desk,1,430.51,430.51,-22.51,Cash,Consumer
101124,2023-08-29,CUST1159,Customer 220,Central,Illinois,Furniture,Bookcase,Oak Bookcase,5,761.5,3807.5,199.37,Credit Card,Home Office
101125,2023-05-13,CUST1032,Customer 10,South,Florida,Office Supplies,Printer,Brother HL,3,449.79,1349.37,454.32,PayPal,Corporate
101126,2024-03-03,CUST1295,Customer 170,East,New York,Furniture,Desk,Wood Desk,8,946.3,7570.4,1133.65,Debit Card,Consumer
101127,2023-11-26,CUST1048,Customer 197,East,New York,Technology,Mouse,Dell MS116,8,1069.76,8558.08,351.37,Debit Card,Home Office
101128,2023-11-26,CUST1141,Customer 74,West,Washington,Furniture,Cabinet,Metal Cabinet,8,473.6,3788.8,,Cash,Consumer
101129,2024-04-30,CUST1074,Customer 140,East,New York,Office Supplies,Paper,Premium Paper,6,991.56,5949.36,696.96,Cash,Corporate
101130,2023-11-18,CUST1258,Customer 145,East,New York,Office Supplies,Paper,Premium Paper,1,885.24,885.24,-10.87,Debit Card,Corporate
101131,2024-03-09,CUST1215,Customer 41,West,Washington,Furniture,Desk,Standing Desk,5,40.09,200.45,38.73,,Corporate
101132,2023-06-01,CUST1140,Customer 234,Central,Ohio,Office Supplies,Pens,Marker Pack,8,912.57,7300.56,-376.09,Cash,Consumer
101133,2024-12-24,CUST1282,Customer 245,Central,Ohio,Technology,Monitor,Dell UltraSharp,1,157.46,157.46,45.74,Cash,Consumer
101134,2023-11-19,CUST1017,Customer 145,Central,Illinois,Office Supplies,Binder,Heavy Binder,6,480.69,2884.14,135.48,Cash,Home Office
101135,2024-08-05,CUST1052,Customer 268,West,California,Office Supplies,Pens,Ballpoint Pens,2,1113.07,2226.14,-82.46,Debit Card,Home Office
101136,2023-08-29,CUST1205,Customer 280,West,Washington,Furniture,Cabinet,Metal Cabinet,7,418.85,2931.95,-201.4,Credit Card,Home Office
101137,2024-03-02,CUST1133,Customer 117,Central,Illinois,Office Supplies,Paper,A4 Paper,8,199.28,1594.24,387.79,Debit Card,Consumer
101138,2024-10-22,CUST1078,Customer 71,West,California,Office Supplies,Pens,Ballpoint Pens,1,60.19,60.19,,Cash,Corporate
101139,2024-02-01,CUST1281,Customer 35,Central,Illinois,Office Supplies,Printer,Canon Pixma,1,806.87,806.87,,Credit Card,Consumer
101140,2024-08-26,CUST1188,Customer 261,West,California,Technology,Mouse,Logitech M185,6,845.17,5071.02,820.05,Debit Card,Corporate
101141,2023-08-06,CUST1103,Customer 132,East,New York,Office Supplies,Printer,Canon Pixma,6,617.95,3707.7,-104.04,Cash,Consumer
101142,2023-12-01,CUST1262,Customer 208,South,Florida,Technology,Keyboard,Keychron K2,1,540.2,540.2,181.23,Debit Card,Consumer
101143,2023-04-26,CUST1155,Customer 185,West,Washington,Technology,Monitor,LG 27,5,1001.19,5005.95,1018.17,PayPal,Consumer
101144,2024-10-25,CUST1170,Customer 106,south,Massachusetts,Technology,Laptop,HP Pavilion,1,267.54,267.54,-4.97,PayPal,Home Office
101145,2024-02-02,CUST1127,Customer 40,South,Florida,Furniture,Desk,Wood Desk,8,677.39,5419.12,153.93,Credit Card,Consumer
101146,2023-02-01,CUST1081,Customer 50,south,California,Furniture,Chair,Office Chair,8,463.89,3711.12,577.64,Credit Card,Corporate
101147,2023-08-09,CUST1017,Customer 62,East,Massachusetts,Office Supplies,Printer,HP LaserJet,5,506.81,2534.05,-227.87,Cash,Consumer
101148,2023-09-27,CUST1120,Customer 234,Central,Illinois,Technology,Laptop,HP Pavilion,3,27.07,81.21,-4.97,,Corporate
101149,2023-01-24,CUST1019,Customer 255,Central,Illinois,Office Supplies,Pens,Gel Pens,2,483.07,966.14,67.48,PayPal,Corporate
101150,2024-02-27,CUST1144,Customer 246,East,New York,Office Supplies,Paper,Copy Paper,2,1151.72,2303.44,678.06,Debit Card,Corporate
101151,2023-01-25,CUST1222,Customer 287,South,Texas,Technology,Mouse,Logitech M185,1,1049.49,1049.49,289.58,PayPal,Consumer
101152,2023-02-18,CUST1190,Customer 283,South,Florida,Technology,Keyboard,Keychron K2,8,658.06,5264.48,357.83,Debit Card,Corporate
101153,2024-10-16,CUST1075,Customer 254,South,Florida,Technology,Mouse,HP Mouse,8,1180.38,9443.04,2316.29,PayPal,Corporate
101154,2024-03-18,CUST1084,Customer 22,West,Washington,Technology,Keyboard,Keychron K2,8,546.41,4371.28,623.54,Cash,Home Office
101155,2024-10-02,CUST1202,Customer 42,East,Massachusetts,Office Supplies,Pens,Marker Pack,3,1172.91,3518.73,902.64,PayPal,Consumer
101156,2024-05-28,CUST1171,Customer 251,West,California,Office Supplies,Paper,Premium Paper,3,890.26,2670.78,555.0,Credit Card,Corporate
101157,2024-01-18,CUST1115,Customer 233,Central,Ohio,Technology,Keyboard,Dell KB216,7,828.48,5799.36,1998.33,Debit Card,Home Office
101158,2023-07-12,CUST1107,Customer 278,West,California,Furniture,Desk,Standing Desk,5,297.78,1488.9,123.21,Credit Card,Consumer
101159,2023-01-25,CUST1034,Customer 130,West,California,Furniture,Chair,Ergo Chair,3,994.91,2984.73,615.5,PayPal,Consumer
101160,2024-03-08,CUST1244,Customer 22,South,Florida,Technology,Keyboard,Keychron K2,7,456.15,3193.05,117.2,PayPal,Consumer
101161,2024-05-26,CUST1275,Customer 51,South,Florida,Technology,Keyboard,Dell KB216,8,1034.8,8278.4,601.76,PayPal,Home Office
101162,2024-08-24,CUST1129,Customer 279,South,Florida,Technology,Mouse,Logitech M185,8,913.27,7306.16,-445.14,Credit Card,Consumer
101163,2023-09-09,CUST1231,Customer 111,West,Washington,Furniture,Cabinet,Metal Cabinet,8,50.87,406.96,16.04,PayPal,Consumer
101164,2023-01-11,CUST1198,Customer 275,East,New York,Office Supplies,Binder,2in Binder,3,561.18,1683.54,359.79,Credit Card,Corporate
101165,2024-08-22,CUST1218,Customer 57,West,Washington,Technology,Mouse,HP Mouse,3,57.38,172.14,29.35,Debit Card,Consumer
101166,2023-07-23,CUST1093,Customer 115,Central,Ohio,Technology,Laptop,HP Pavilion,3,929.23,2787.69,-223.73,Cash,Home Office
101167,2024-08-20,CUST1288,Customer 13,Central,Illinois,Office Supplies,Binder,Heavy Binder,2,130.83,261.66,-9.77,PayPal,Corporate
101168,2024-01-11,CUST1223,Customer 286,Central,Illinois,Office Supplies,Printer,Brother HL,2,508.16,1016.32,-86.29,PayPal,Consumer
101169,2023-03-08,CUST1070,Customer 62,West,Washington,Office Supplies,Printer,Canon Pixma,7,613.47,4294.29,40.6,Credit Card,Consumer
101170,2023-03-30,CUST1094,Customer 299,East,New York,Furniture,Cabinet,File Cabinet,5,578.68,2893.4,974.76,PayPal,Consumer
101171,2024-07-27,CUST1190,Customer 31,West,California,Technology,Monitor,Dell UltraSharp,3,898.5,2695.5,204.37,Credit Card,Consumer
101172,2024-06-21,CUST1096,Customer 244,South,Texas,Furniture,Desk,Wood Desk,4,1034.1,4136.4,1077.74,PayPal,Corporate
101173,2023-08-08,CUST1034,Customer 245,West,California,Furniture,Chair,Ergo Chair,3,1030.84,3092.52,-106.9,Credit Card,Home Office
101174,2023-06-18,CUST1021,Customer 165,East,Massachusetts,Office Supplies,Printer,HP LaserJet,5,493.61,2468.05,588.8,PayPal,Consumer
101175,2023-07-17,CUST1260,Customer 209,South,Florida,Furniture,Desk,Corner Desk,3,580.45,1741.35,569.81,Debit Card,Consumer
101176,2024-09-05,CUST1074,Customer 21,South,Florida,Technology,Mouse,Dell MS116,1,506.61,506.61,77.39,Cash,Corporate
101177,2024-02-07,CUST1240,Customer 262,South,Florida,Office Supplies,Printer,Canon Pixma,6,1104.0,6624.0,1887.31,PayPal,Corporate
101178,2024-12-05,CUST1032,Customer 129,East,Massachusetts,Furniture,Chair,Mesh Chair,8,1170.52,9364.16,1308.48,Cash,Corporate
101179,2023-10-23,CUST1171,Customer 266,East,Massachusetts,Furniture,Desk,Corner Desk,4,424.73,1698.92,64.32,PayPal,Corporate
101180,2023-09-28,CUST1277,Customer 284,Central,Illinois,Office Supplies,Pens,Marker Pack,5,236.06,1180.3,246.32,Cash,Consumer
101181,2024-04-18,CUST1172,Customer 94,East,New York,Office Supplies,Printer,Brother HL,4,254.82,1019.28,260.4,PayPal,Corporate
101182,2023-09-09,CUST1036,Customer 130,Central,Ohio,Office Supplies,Printer,Brother HL,8,649.52,5196.16,-177.43,Credit Card,Corporate
101183,2024-07-17,CUST1298,Customer 142,Central,Illinois,Technology,Monitor,Dell UltraSharp,8,551.17,4409.36,1525.13,PayPal,Consumer
101184,2023-09-30,CUST1061,Customer 72,West,Washington,Office Supplies,Binder,Heavy Binder,2,576.88,1153.76,85.49,Debit Card,Consumer
101185,2024-01-06,CUST1216,Customer 105,West,California,Technology,Keyboard,Logitech K120,5,161.63,808.15,-45.94,Credit Card,Home Office
101186,2024-08-03,CUST1112,Customer 293,West,California,Technology,Keyboard,Dell KB216,5,348.18,1740.9,14.46,Cash,Home Office
101187,2023-12-29,CUST1104,Customer 278,East,New York,Technology,Keyboard,Logitech K120,3,968.8,2906.4,788.52,Credit Card,Consumer
101188,2023-04-04,CUST1084,Customer 89,South,Florida,Technology,Laptop,Dell Inspiron 15,7,272.96,1910.72,204.02,Debit Card,Corporate
101189,2023-04-20,CUST1041,Customer 210,West,California,Office Supplies,Printer,Canon Pixma,7,540.94,3786.58,16.97,PayPal,Corporate
101190,2023-06-03,CUST1175,Customer 165,Central,Ohio,Technology,Keyboard,Logitech K120,8,529.61,4236.88,1244.86,Credit Card,Corporate
101191,2024-06-03,CUST1193,Customer 87,Central,Ohio,Office Supplies,Pens,Ballpoint Pens,3,847.11,2541.33,433.12,PayPal,Consumer
101192,2023-08-12,CUST1240,Customer 13,South,Florida,Furniture,Cabinet,Metal Cabinet,5,1079.16,5395.8,381.75,Debit Card,Home Office
101193,2024-12-15,CUST1223,Customer 229,West,Washington,Office Supplies,Paper,Premium Paper,6,437.83,2626.98,-238.47,PayPal,Consumer
101194,2024-03-23,CUST1299,Customer 265,South,Florida,Technology,Keyboard,Keychron K2,5,579.45,2897.25,-69.99,Debit Card,Consumer
101195,2024-01-26,CUST1025,Customer 129,South,Texas,Technology,Laptop,Lenovo ThinkPad,3,119.93,359.79,76.6,Credit Card,Home Office
101196,2023-09-19,CUST1209,Customer 160,Central,Illinois,Furniture,Desk,Wood Desk,5,1046.5,5232.5,-85.24,Debit Card,Home Office
101197,2023-03-10,CUST1216,Customer 86,East,New York,Office Supplies,Paper,Copy Paper,3,353.01,1059.03,118.2,Debit Card,Consumer
101198,2023-07-20,CUST1188,Customer 92,West,California,Technology,Keyboard,Logitech K120,2,937.08,1874.16,279.34,Debit Card,Home Office
101199,2023-07-11,CUST1201,Customer 70,WEST,New York,Furniture,Desk,Wood Desk,1,606.09,606.09,183.45,Debit Card,Consumer
101200,2024-04-25,CUST1056,Customer 128,East,New York,Technology,Keyboard,Dell KB216,5,560.26,2801.3,293.37,Debit Card,Home Office
101201,2024-09-12,CUST1202,Customer 282,West,California,Furniture,Desk,Standing Desk,5,558.32,2791.6,724.36,PayPal,Home Office
101202,2024-04-22,CUST1037,Customer 189,South,Florida,Furniture,Bookcase,Oak Bookcase,8,160.23,1281.84,-107.18,Cash,Consumer
101203,2024-09-10,CUST1008,Customer 111,Central,Ohio,Furniture,Cabinet,Storage Cabinet,1,384.31,384.31,-4.07,PayPal,Home Office
101204,2023-05-31,CUST1224,Customer 130,Central,Illinois,Office Supplies,Printer,Canon Pixma,4,179.36,717.44,218.98,,Corporate
101205,2024-04-22,CUST1074,Customer 52,Central,Ohio,Technology,Mouse,Logitech M185,7,1151.95,8063.65,83.98,Cash,Corporate
101206,2023-02-24,CUST1244,Customer 21,South,Florida,Furniture,Bookcase,Oak Bookcase,5,432.18,2160.9,282.33,PayPal,Consumer
101207,2023-12-27,CUST1138,Customer 31,South,Texas,Furniture,Desk,Standing Desk,2,183.67,367.34,80.81,Credit Card,Home Office
101208,2023-08-12,CUST1188,Customer 27,South,Texas,Furniture,Bookcase,Cube Shelf,8,422.84,3382.72,158.8,Credit Card,Corporate
101209,2024-05-14,CUST1136,Customer 74,Central,Illinois,Office Supplies,Paper,A4 Paper,7,402.88,2820.16,624.45,Debit Card,Consumer
101210,2023-04-06,CUST1099,Customer 215,Central,Ohio,Furniture,Desk,Standing Desk,1,370.46,370.46,121.92,Debit Card,Corporate
101211,2023-06-05,CUST1247,Customer 34,Central,Ohio,Technology,Laptop,Dell Inspiron 15,3,1032.02,3096.06,60.31,Debit Card,Corporate
101212,2023-06-19,CUST1132,Customer 296,Central,Illinois,Technology,Mouse,HP Mouse,6,1022.21,6133.26,2024.29,Cash,Home Office
101213,2024-11-11,CUST1247,Customer 140,South,Texas,Office Supplies,Printer,Brother HL,4,279.18,1116.72,-100.5,Cash,Home Office
101214,2023-11-04,CUST1112,Customer 128,Central,Ohio,Technology,Keyboard,Keychron K2,2,990.64,1981.28,296.71,PayPal,Consumer
101215,2023-04-11,CUST1246,Customer 34,South,Florida,Office Supplies,Binder,1in Binder,6,365.91,2195.46,20.03,Cash,Consumer
101216,2024-03-22,CUST1157,Customer 121,Central,Ohio,Technology,Mouse,HP Mouse,1,407.21,407.21,27.15,PayPal,Corporate
101217,2024-02-10,CUST1081,Customer 168,East,Massachusetts,Furniture,Desk,Wood Desk,4,736.58,2946.32,-76.01,PayPal,Consumer
101218,2023-04-14,CUST1077,Customer 27,West,California,Office Supplies,Paper,A4 Paper,7,596.25,4173.75,-243.99,Credit Card,Corporate
101219,2023-07-01,CUST1084,Customer 159,West,California,Furniture,Cabinet,File Cabinet,6,802.61,4815.66,-291.91,Cash,Consumer
101220,2023-02-09,CUST1251,Customer 56,West,California,Office Supplies,Paper,A4 Paper,3,1077.5,3232.5,875.64,Cash,Home Office
101221,2023-10-26,CUST1263,Customer 50,West,Washington,Technology,Laptop,HP Pavilion,5,197.3,986.5,245.87,PayPal,Home Office
101222,2023-08-18,CUST1183,Customer 261,South,Texas,Furniture,Cabinet,File Cabinet,3,836.94,2510.82,664.42,Cash,Corporate
101223,2024-10-31,CUST1079,Customer 19,Central,Ohio,Technology,Keyboard,Dell KB216,6,260.55,1563.3,168.18,Credit Card,Consumer
101224,2024-08-24,CUST1170,Customer 164,West,California,Technology,Mouse,Logitech M185,3,870.1,2610.3,70.78,Debit Card,Home Office
101225,2024-05-08,CUST1186,Customer 81,Central,Ohio,Technology,Keyboard,Dell KB216,4,1075.75,4303.0,840.3,PayPal,Consumer
101226,2023-12-20,CUST1203,Customer 166,West,California,Technology,Keyboard,Keychron K2,3,976.9,2930.7,318.21,PayPal,Consumer
101227,2023-12-01,CUST1249,Customer 172,Central,Ohio,Office Supplies,Pens,Gel Pens,3,1145.6,3436.8,299.38,Debit Card,Consumer
101228,2023-05-24,CUST1184,Customer 176,East,Massachusetts,Furniture,Desk,Corner Desk,3,507.27,1521.81,375.72,Cash,Corporate
101229,2023-01-03,CUST1258,Customer 141,West,Washington,Office Supplies,Pens,Gel Pens,3,405.7,1217.1,239.04,PayPal,Home Office
101230,2024-08-27,CUST1022,Customer 146,East,Massachusetts,Office Supplies,Paper,Premium Paper,5,651.16,3255.8,781.71,Cash,Consumer
101231,2024-02-22,CUST1114,Customer 231,West,Washington,Furniture,Bookcase,Modern Bookcase,4,1108.48,4433.92,1222.26,Cash,Corporate
101232,2024-10-29,CUST1113,Customer 231,West,California,Office Supplies,Printer,Canon Pixma,5,15.1,75.5,0.24,Debit Card,Corporate
101233,2023-01-03,CUST1156,Customer 27,Central,Illinois,Technology,Keyboard,Dell KB216,7,29.45,206.15,59.96,PayPal,Home Office
101234,2023-08-07,CUST1007,Customer 220,South,Texas,Technology,Mouse,Dell MS116,6,220.91,1325.46,258.79,Credit Card,Corporate
101235,2024-10-24,CUST1131,Customer 213,East,Massachusetts,Technology,Laptop,Dell Inspiron 15,5,211.14,1055.7,33.3,Debit Card,Corporate
101236,2023-07-28,CUST1062,Customer 2,East,Massachusetts,Technology,Keyboard,Keychron K2,2,100.71,201.42,-6.04,Debit Card,Consumer
101237,2023-10-04,CUST1142,Customer 43,East,New York,Furniture,Cabinet,Metal Cabinet,8,617.83,4942.64,576.11,Cash,Consumer
101238,2023-12-28,CUST1044,Customer 33,East,Massachusetts,Technology,Keyboard,Dell KB216,1,1093.99,1093.99,195.99,Debit Card,Consumer
101239,2023-12-17,CUST1221,Customer 54,East,New York,Furniture,Cabinet,Metal Cabinet,6,1025.67,6154.02,1579.73,PayPal,Consumer
101240,2023-06-21,CUST1253,Customer 286,East,Massachusetts,Office Supplies,Paper,Copy Paper,4,1003.07,4012.28,1284.77,PayPal,Corporate
101241,2023-11-26,CUST1190,Customer 174,South,Texas,Technology,Laptop,HP Pavilion,4,14.43,57.72,3.46,PayPal,Home Office
101242,2023-01-08,CUST1283,Customer 283,South,Florida,Technology,Monitor,LG 27,2,715.53,1431.06,161.77,Cash,Consumer
101243,2024-10-01,CUST1028,Customer 154,West,Washington,Technology,Keyboard,Dell KB216,7,359.21,2514.47,720.13,Debit Card,Home Office
101244,2023-09-22,CUST1255,Customer 158,Central,Illinois,Furniture,Cabinet,Storage Cabinet,2,1170.4,2340.8,149.12,Cash,Corporate
101245,2023-01-24,CUST1051,Customer 186,West,Washington,Furniture,Desk,Corner Desk,2,1044.71,2089.42,666.81,Credit Card,Consumer
101246,2023-09-28,CUST1025,Customer 142,South,Florida,Technology,Monitor,Samsung View,4,702.85,2811.4,-181.4,Cash,Home Office
101247,2024-07-08,CUST1215,Customer 48,West,Washington,Office Supplies,Printer,HP LaserJet,7,905.24,6336.68,-517.5,Cash,Corporate
101248,2023-02-23,CUST1207,Customer 278,East,New York,Technology,Laptop,Dell Inspiron 15,8,60.6,484.8,128.12,Credit Card,Corporate
101249,2023-06-12,CUST1111,Customer 65,East,New York,Furniture,Desk,Standing Desk,2,760.7,1521.4,-140.61,Debit Card,Home Office
101250,2024-11-29,CUST1220,Customer 109,East,Massachusetts,Technology,Keyboard,Dell KB216,4,596.26,2385.04,,PayPal,Consumer
101251,2024-06-24,CUST1127,Customer 64,South,Florida,Technology,Mouse,Dell MS116,7,1093.79,7656.53,225.47,PayPal,Corporate
101252,2024-10-25,CUST1295,Customer 95,Central,Illinois,Technology,Mouse,Dell MS116,4,898.67,3594.68,758.78,Credit Card,Home Office
101253,2023-09-12,CUST1068,Customer 112,East,New York,Technology,Monitor,Samsung View,1,880.19,880.19,182.93,Cash,Consumer
101254,2024-08-11,CUST1228,Customer 74,West,California,Office Supplies,Paper,Copy Paper,1,501.89,501.89,26.91,Debit Card,Home Office
101255,2024-10-25,CUST1074,Customer 106,West,Washington,Furniture,Bookcase,Cube Shelf,5,537.66,2688.3,-25.01,PayPal,Corporate
101256,2023-07-12,CUST1081,,East,Massachusetts,Furniture,Cabinet,Storage Cabinet,1,310.01,310.01,29.45,Credit Card,Home Office
101257,2024-04-14,CUST1007,Customer 243,South,Texas,Furniture,Chair,Office Chair,3,347.3,1041.9,-21.17,Credit Card,Home Office
101258,2024-04-10,CUST1244,Customer 200,South,Florida,Office Supplies,Pens,Ballpoint Pens,4,829.23,15000.0,79.7,Cash,Consumer
