Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Sales,Profit,Payment_Method,Segment
101023,5/21/2023,CUST1204,Customer 102,Central,Illinois,Furniture,Chair,Office Chair,4,462.7,1850.8,187.05,Debit Card,Corporate
101024,8/27/2024,CUST1183,Customer 163,West,California,Technology,Laptop,Dell Inspiron 15,4,153.23,612.92,73.61,PayPal,Consumer
101025,8/4/2023,CUST1194,Customer 216,West,Washington,Furniture,Cabinet,File Cabinet,2,1134.43,2268.86,-210.4,PayPal,Consumer
101026,12/30/2023,CUST1199,Customer 242,South,Florida,Technology,Mouse,Dell MS116,5,282.94,1414.7,304.93,Credit Card,Corporate
101027,10/24/2024,CUST1240,Customer 20,South,Texas,Technology,Monitor,LG 27,1,162.26,162.26,-4.85,Credit Card,Home Office
101028,8/3/2023,CUST1077,Customer 93,South,Florida,Office Supplies,Binder,2in Binder,7,215.18,1506.26,484.01,Cash,Consumer
101029,6/16/2023,CUST1164,Customer 15,West,Washington,Technology,Keyboard,Keychron K2,6,1091.69,6550.14,126.62,Credit Card,Corporate
101030,1/30/2023,CUST1268,Customer 87,Central,Illinois,Office Supplies,Pens,Ballpoint Pens,1,651.98,651.98,158.51,Debit Card,Consumer
101031,1/16/2023,CUST1212,Customer 275,South,Texas,Technology,Mouse,Logitech M185,2,1162.79,2325.58,253.48,PayPal,Consumer
101032,9/9/2024,CUST1049,Customer 245,West,Washington,Furniture,Bookcase,Cube Shelf,3,394.22,1182.66,169.11,PayPal,Home Office
101033,8/7/2024,CUST1206,Customer 145,East,New York,Technology,Monitor,LG 27,4,794.46,3177.84,744.99,Credit Card,Consumer
101034,8/20/2023,CUST1295,Customer 137,South,Texas,Office Supplies,Printer,Canon Pixma,8,805.34,6442.72,863.08,Debit Card,Corporate
101035,3/8/2024,CUST1093,Customer 8,South,Texas,Office Supplies,Paper,Copy Paper,7,761.94,5333.58,1372.8,Debit Card,Home Office
101036,2/4/2023,CUST1295,Customer 208,East,New York,Furniture,Cabinet,Metal Cabinet,8,585.78,4686.24,256.6,PayPal,Consumer
101037,4/9/2024,CUST1130,Customer 175,South,Florida,Technology,Keyboard,Dell KB216,6,411.33,2467.98,744.43,PayPal,Home Office
101038,4/12/2024,CUST1278,Customer 65,West,Washington,Office Supplies,Printer,HP LaserJet,6,517.55,3105.3,-275.02,Credit Card,Consumer
101039,4/13/2024,CUST1042,Customer 259,West,California,Office Supplies,Printer,HP LaserJet,6,375.37,2252.22,216.83,Debit Card,Corporate
101040,6/7/2024,CUST1077,Customer 289,East,New York,Office Supplies,Pens,Gel Pens,4,882.76,3531.04,209.29,Credit Card,Home Office
101041,1/7/2024,CUST1115,Customer 78,East,New York,Furniture,Desk,Standing Desk,3,765.54,2296.62,658.04,PayPal,Consumer
101042,10/13/2023,CUST1069,Customer 154,West,Washington,Furniture,Bookcase,Modern Bookcase,7,1073.56,7514.92,831.16,Credit Card,Consumer
101043,9/15/2023,CUST1082,Customer 125,South,Texas,Office Supplies,Paper,A4 Paper,7,176.96,1238.72,144.21,PayPal,Consumer
101044,10/23/2024,CUST1141,Customer 72,Central,Ohio,Office Supplies,Pens,Gel Pens,6,93.93,563.58,187.96,PayPal,Consumer
101045,8/22/2024,CUST1060,Customer 267,East,New York,Furniture,Desk,Corner Desk,5,915.1,4575.5,,Cash,Home Office
101046,4/16/2023,CUST1078,Unknown Customer,Central,Illinois,Office Supplies,Binder,1in Binder,2,654.1,1308.2,228.3,Cash,Corporate
101047,2/11/2023,CUST1249,Customer 150,Central,Ohio,Technology,Mouse,HP Mouse,3,1052.73,3158.19,666.84,Debit Card,Home Office
101048,4/16/2023,CUST1143,Customer 142,West,Washington,Technology,Mouse,Dell MS116,7,511.79,3582.53,670.39,Cash,Home Office
101050,8/28/2024,CUST1195,Customer 22,Central,Ohio,Technology,Mouse,Dell MS116,7,731.89,5123.23,1494.33,Credit Card,Home Office
101051,10/20/2024,CUST1020,Customer 178,West,California,Technology,Monitor,Dell UltraSharp,7,980.19,6861.33,1531.66,PayPal,Corporate
101052,8/10/2024,CUST1168,Customer 51,West,Washington,Office Supplies,Binder,Heavy Binder,1,267.09,267.09,-4.99,Cash,Corporate
101053,1/30/2023,CUST1166,Customer 235,Central,Ohio,Furniture,Cabinet,Storage Cabinet,4,339.19,1356.76,342.81,Cash,Consumer
101054,8/3/2023,CUST1116,Customer 163,South,Florida,Furniture,Desk,Wood Desk,2,407.18,814.36,144.45,Cash,Consumer
101055,4/3/2023,CUST1248,Customer 180,Central,Ohio,Office Supplies,Binder,Heavy Binder,3,910.31,2730.93,-24.67,Cash,Corporate
101056,1/6/2024,CUST1286,Customer 152,East,New York,Furniture,Chair,Ergo Chair,4,702.4,2809.6,868.09,Debit Card,Corporate
101057,9/25/2024,CUST1174,Customer 273,West,California,Technology,Laptop,Lenovo ThinkPad,7,1024.13,7168.91,-246.65,Cash,Corporate
101058,5/17/2023,CUST1020,Customer 126,Central,Illinois,Office Supplies,Printer,Brother HL,2,395.37,790.74,0.93,Debit Card,Home Office
101059,10/8/2023,CUST1074,Customer 7,West,Washington,Technology,Monitor,LG 27,4,534.02,2136.08,566.46,Cash,Consumer
101060,1/22/2023,CUST1294,Customer 199,Central,Ohio,Furniture,Desk,Wood Desk,3,1019.01,3057.03,493.41,Cash,Home Office
101061,1/8/2024,CUST1068,Customer 165,South,Florida,Furniture,Cabinet,Metal Cabinet,6,653.04,3918.24,-255.99,Debit Card,Home Office
101062,8/15/2024,CUST1116,Customer 179,East,New York,Office Supplies,Binder,Heavy Binder,6,134.72,808.32,219.73,Debit Card,Corporate
101063,10/3/2023,CUST1011,Customer 287,West,Washington,Office Supplies,Binder,1in Binder,7,86.94,608.58,211.85,PayPal,Home Office
101064,10/27/2024,CUST1291,Customer 130,West,Washington,Furniture,Desk,Standing Desk,6,87.84,527.04,117.79,Credit Card,Home Office
101065,9/4/2024,CUST1155,Customer 170,Central,Ohio,Office Supplies,Pens,Ballpoint Pens,4,797.54,3190.16,125.76,Debit Card,Home Office
101066,6/4/2024,CUST1061,Customer 37,Central,Illinois,Office Supplies,Printer,HP LaserJet,1,857.42,857.42,52.52,Credit Card,Home Office
101067,2/28/2024,CUST1061,Customer 170,East,New York,Technology,Monitor,LG 27,1,782.79,782.79,96.08,Credit Card,Consumer
101068,2/18/2024,CUST1090,Customer 221,Central,Ohio,Furniture,Bookcase,Oak Bookcase,6,227.76,1366.56,54.71,Cash,Corporate
101069,4/3/2023,CUST1173,Customer 232,East,Massachusetts,Furniture,Desk,Standing Desk,6,1182.91,7097.46,1311.99,Credit Card,Home Office
101070,9/21/2023,CUST1270,Customer 7,West,California,Office Supplies,Paper,Copy Paper,6,123.63,741.78,-73.6,Credit Card,Corporate
101071,1/29/2024,CUST1093,Customer 275,South,Texas,Office Supplies,Printer,HP LaserJet,3,234.29,702.87,126.09,Debit Card,Corporate
101072,4/10/2023,CUST1227,Customer 16,East,Massachusetts,Office Supplies,Pens,Ballpoint Pens,3,613.72,1841.16,490.6,Credit Card,Home Office
101073,5/4/2023,CUST1051,Customer 255,South,Florida,Technology,Keyboard,Dell KB216,3,712.23,2136.69,-52.73,Debit Card,Home Office
101074,6/8/2023,CUST1126,Customer 188,South,Florida,Office Supplies,Binder,1in Binder,2,805.76,1611.52,-113.68,Debit Card,Consumer
101075,5/17/2024,CUST1050,Customer 267,East,Massachusetts,Technology,Keyboard,Logitech K120,8,974.98,7799.84,2412.89,Credit Card,Home Office
101076,11/1/2024,CUST1149,Customer 219,South,Florida,Office Supplies,Pens,Ballpoint Pens,6,171.22,1027.32,250.24,PayPal,Corporate
101077,1/22/2024,CUST1156,Customer 255,West,Washington,Technology,Mouse,Logitech M185,6,677.89,4067.34,709.13,Cash,Home Office
101078,12/16/2024,CUST1273,Customer 15,West,California,Technology,Laptop,HP Pavilion,3,772.71,2318.13,539.35,Credit Card,Corporate
101079,1/30/2024,CUST1091,Customer 261,East,Massachusetts,Office Supplies,Paper,Copy Paper,7,888.86,6222.02,844.91,Cash,Home Office
101080,12/16/2024,CUST1104,Customer 254,West,California,Technology,Mouse,Logitech M185,4,857.77,3431.08,-230.45,Debit Card,Home Office
101081,10/17/2024,CUST1123,Customer 170,West,California,Furniture,Desk,Corner Desk,2,1109.93,2219.86,-217.25,Debit Card,Corporate
101082,8/22/2023,CUST1216,Customer 293,South,Florida,Technology,Monitor,LG 27,4,749.9,2999.6,48.54,Cash,Consumer
101083,10/31/2024,CUST1097,Customer 250,South,Florida,Office Supplies,Paper,Premium Paper,7,458.79,3211.53,896.61,Cash,Home Office
101084,1/11/2023,CUST1081,Customer 251,Central,Illinois,Office Supplies,Binder,2in Binder,4,93.92,375.68,-18.23,Credit Card,Consumer
101085,7/3/2024,CUST1291,Customer 134,South,Texas,Office Supplies,Printer,Brother HL,7,348.92,2442.44,70.58,Credit Card,Consumer
101086,2/9/2024,CUST1245,Customer 56,East,New York,Office Supplies,Binder,2in Binder,3,626.69,1880.07,-157.81,Credit Card,Consumer
101087,2/8/2023,CUST1073,Customer 227,Central,Illinois,Technology,Laptop,Dell Inspiron 15,7,742.23,5195.61,504.75,Credit Card,Home Office
101088,5/30/2024,CUST1128,Customer 90,East,New York,Office Supplies,Printer,HP LaserJet,1,1138.82,1138.82,61.05,Cash,Corporate
101089,7/25/2023,CUST1171,Customer 225,West,Washington,Furniture,Desk,Wood Desk,2,278.03,556.06,101.34,Credit Card,Corporate
101090,3/13/2023,CUST1209,Customer 266,East,Massachusetts,Office Supplies,Pens,Gel Pens,6,77.49,464.94,96.77,Credit Card,Home Office
101091,6/23/2023,CUST1029,Customer 199,South,Florida,Technology,Monitor,LG 27,4,17.02,68.08,-6.7,Credit Card,Consumer
101092,10/5/2024,CUST1230,Customer 122,West,California,Technology,Mouse,Dell MS116,7,346.14,2422.98,429.41,PayPal,Home Office
101093,9/14/2023,CUST1089,Customer 199,South,Florida,Furniture,Desk,Wood Desk,6,276.37,1658.22,48.24,Cash,Consumer
101094,1/12/2024,CUST1116,Customer 206,West,Washington,Furniture,Desk,Standing Desk,8,498.34,3986.72,1179.72,Debit Card,Home Office
101095,12/28/2023,CUST1186,Customer 173,East,Massachusetts,Furniture,Bookcase,Cube Shelf,8,538.23,4305.84,322.07,Cash,Home Office
101096,2/13/2024,CUST1186,Customer 238,East,New York,Technology,Monitor,Samsung View,4,686.38,2745.52,896.69,PayPal,Corporate
101097,10/21/2024,CUST1211,Customer 27,South,Texas,Furniture,Desk,Wood Desk,2,655.97,1311.94,135.84,Debit Card,Consumer
101098,12/12/2023,CUST1290,Customer 89,East,Massachusetts,Office Supplies,Binder,2in Binder,8,38.36,306.88,-2.18,Cash,Home Office
101099,11/27/2024,CUST1066,Customer 250,East,Massachusetts,Office Supplies,Pens,Gel Pens,7,386.62,2706.34,28.59,Cash,Home Office
101100,9/19/2024,CUST1169,Customer 47,West,California,Technology,Laptop,Dell Inspiron 15,1,1105,1105,321.84,Cash,Corporate
101101,7/27/2023,CUST1243,Customer 174,East,New York,Furniture,Chair,Office Chair,6,704.3,4225.8,1152.44,Debit Card,Corporate
101102,11/7/2023,CUST1081,Customer 288,West,California,Technology,Monitor,Dell UltraSharp,2,643.44,1286.88,229.36,PayPal,Home Office
101103,10/15/2023,CUST1195,Customer 243,East,New York,Office Supplies,Pens,Ballpoint Pens,2,909.25,1818.5,-70.89,PayPal,Corporate
101104,6/24/2023,CUST1290,Customer 177,West,Washington,Furniture,Desk,Wood Desk,1,1164.65,1164.65,379.64,Cash,Consumer
101105,1/14/2024,CUST1100,Customer 165,West,California,Technology,Keyboard,Dell KB216,7,1100.95,7706.65,-385.82,Cash,Home Office
101106,3/27/2023,CUST1143,Customer 267,South,Florida,Technology,Mouse,Logitech M185,6,1022.99,6137.94,-83.41,Credit Card,Corporate
101107,11/23/2023,CUST1172,Customer 21,East,New York,Office Supplies,Pens,Marker Pack,5,323.1,1615.5,562.63,Cash,Home Office
101108,11/3/2024,CUST1194,Customer 103,Central,Illinois,Furniture,Chair,Ergo Chair,1,884.22,884.22,-80.78,PayPal,Corporate
101109,2/2/2024,CUST1217,Customer 209,West,Washington,Office Supplies,Binder,1in Binder,6,965.74,5794.44,1646.39,Cash,Consumer
101110,12/21/2023,CUST1043,Customer 164,South,Texas,Furniture,Cabinet,Storage Cabinet,2,1096.9,2193.8,687.64,Credit Card,Consumer
101111,5/12/2023,CUST1044,Customer 39,West,California,Technology,Monitor,Dell UltraSharp,2,193.27,386.54,100.75,Credit Card,Home Office
101112,1/14/2023,CUST1062,Customer 29,South,Texas,Technology,Mouse,Dell MS116,6,945.5,5673,-297.12,Debit Card,Consumer
101113,3/25/2023,CUST1025,Customer 41,East,New York,Office Supplies,Paper,A4 Paper,7,952,6664,32.55,PayPal,Corporate
101114,10/2/2024,CUST1031,Customer 227,East,Massachusetts,Technology,Mouse,Dell MS116,3,568.36,1705.08,390.81,Debit Card,Home Office
101115,1/7/2023,CUST1038,Customer 97,West,California,Technology,Keyboard,Logitech K120,4,842.96,3371.84,729.3,Debit Card,Corporate
101116,8/22/2023,CUST1218,Customer 129,East,Massachusetts,Office Supplies,Printer,Brother HL,7,612.92,4290.44,121.98,Cash,Home Office
101117,9/4/2023,CUST1030,Customer 221,West,Washington,Furniture,Desk,Standing Desk,1,84.71,84.71,4.65,Credit Card,Home Office
101118,4/1/2024,CUST1163,Customer 231,West,California,Furniture,Cabinet,File Cabinet,2,687.35,1374.7,312.36,Cash,Home Office
101119,5/6/2024,CUST1180,Customer 210,South,Florida,Furniture,Bookcase,Cube Shelf,4,281.45,1125.8,-26.18,PayPal,Corporate
101120,11/29/2023,CUST1012,Customer 72,Central,Ohio,Furniture,Bookcase,Oak Bookcase,3,888.05,2664.15,195.83,Cash,Corporate
101121,10/9/2024,CUST1111,Customer 49,East,Massachusetts,Furniture,Chair,Office Chair,3,189.74,569.22,185.41,Credit Card,Corporate
101122,4/28/2024,CUST1281,Customer 143,East,Massachusetts,Furniture,Desk,Standing Desk,8,476.76,3814.08,139.54,Debit Card,Consumer
101123,5/13/2024,CUST1165,Customer 245,Central,Ohio,Furniture,Desk,Wood Desk,1,430.51,430.51,-22.51,Cash,Consumer
101124,8/29/2023,CUST1159,Customer 220,Central,Illinois,Furniture,Bookcase,Oak Bookcase,5,761.5,3807.5,199.37,Credit Card,Home Office
101125,5/13/2023,CUST1032,Customer 10,South,Florida,Office Supplies,Printer,Brother HL,3,449.79,1349.37,454.32,PayPal,Corporate
101126,3/3/2024,CUST1295,Customer 170,East,New York,Furniture,Desk,Wood Desk,8,946.3,7570.4,1133.65,Debit Card,Consumer
101127,11/26/2023,CUST1048,Customer 197,East,New York,Technology,Mouse,Dell MS116,8,1069.76,8558.08,351.37,Debit Card,Home Office
101128,11/26/2023,CUST1141,Customer 74,West,Washington,Furniture,Cabinet,Metal Cabinet,8,473.6,3788.8,,Cash,Consumer
101129,4/30/2024,CUST1074,Customer 140,East,New York,Office Supplies,Paper,Premium Paper,6,991.56,5949.36,696.96,Cash,Corporate
101130,11/18/2023,CUST1258,Customer 145,East,New York,Office Supplies,Paper,Premium Paper,1,885.24,885.24,-10.87,Debit Card,Corporate
101131,3/9/2024,CUST1215,Customer 41,West,Washington,Furniture,Desk,Standing Desk,5,40.09,200.45,38.73,Unknown,Corporate
101132,6/1/2023,CUST1140,Customer 234,Central,Ohio,Office Supplies,Pens,Marker Pack,8,912.57,7300.56,-376.09,Cash,Consumer
101133,12/24/2024,CUST1282,Customer 245,Central,Ohio,Technology,Monitor,Dell UltraSharp,1,157.46,157.46,45.74,Cash,Consumer
101134,11/19/2023,CUST1017,Customer 145,Central,Illinois,Office Supplies,Binder,Heavy Binder,6,480.69,2884.14,135.48,Cash,Home Office
101135,8/5/2024,CUST1052,Customer 268,West,California,Office Supplies,Pens,Ballpoint Pens,2,1113.07,2226.14,-82.46,Debit Card,Home Office
101136,8/29/2023,CUST1205,Customer 280,West,Washington,Furniture,Cabinet,Metal Cabinet,7,418.85,2931.95,-201.4,Credit Card,Home Office
101137,3/2/2024,CUST1133,Customer 117,Central,Illinois,Office Supplies,Paper,A4 Paper,8,199.28,1594.24,387.79,Debit Card,Consumer
101138,10/22/2024,CUST1078,Customer 71,West,California,Office Supplies,Pens,Ballpoint Pens,1,60.19,60.19,,Cash,Corporate
101139,2/1/2024,CUST1281,Customer 35,Central,Illinois,Office Supplies,Printer,Canon Pixma,1,806.87,806.87,,Credit Card,Consumer
101140,8/26/2024,CUST1188,Customer 261,West,California,Technology,Mouse,Logitech M185,6,845.17,5071.02,820.05,Debit Card,Corporate
101141,8/6/2023,CUST1103,Customer 132,East,New York,Office Supplies,Printer,Canon Pixma,6,617.95,3707.7,-104.04,Cash,Consumer
101142,12/1/2023,CUST1262,Customer 208,South,Florida,Technology,Keyboard,Keychron K2,1,540.2,540.2,181.23,Debit Card,Consumer
101143,4/26/2023,CUST1155,Customer 185,West,Washington,Technology,Monitor,LG 27,5,1001.19,5005.95,1018.17,PayPal,Consumer
101144,10/25/2024,CUST1170,Customer 106,South,Massachusetts,Technology,Laptop,HP Pavilion,1,267.54,267.54,-4.97,PayPal,Home Office
101145,2/2/2024,CUST1127,Customer 40,South,Florida,Furniture,Desk,Wood Desk,8,677.39,5419.12,153.93,Credit Card,Consumer
101146,2/1/2023,CUST1081,Customer 50,South,California,Furniture,Chair,Office Chair,8,463.89,3711.12,577.64,Credit Card,Corporate
101147,8/9/2023,CUST1017,Customer 62,East,Massachusetts,Office Supplies,Printer,HP LaserJet,5,506.81,2534.05,-227.87,Cash,Consumer
101148,9/27/2023,CUST1120,Customer 234,Central,Illinois,Technology,Laptop,HP Pavilion,3,27.07,81.21,-4.97,Unknown,Corporate
101149,1/24/2023,CUST1019,Customer 255,Central,Illinois,Office Supplies,Pens,Gel Pens,2,483.07,966.14,67.48,PayPal,Corporate
101150,2/27/2024,CUST1144,Customer 246,East,New York,Office Supplies,Paper,Copy Paper,2,1151.72,2303.44,678.06,Debit Card,Corporate
101151,1/25/2023,CUST1222,Customer 287,South,Texas,Technology,Mouse,Logitech M185,1,1049.49,1049.49,289.58,PayPal,Consumer
101152,2/18/2023,CUST1190,Customer 283,South,Florida,Technology,Keyboard,Keychron K2,8,658.06,5264.48,357.83,Debit Card,Corporate
101153,10/16/2024,CUST1075,Customer 254,South,Florida,Technology,Mouse,HP Mouse,8,1180.38,9443.04,2316.29,PayPal,Corporate
101154,3/18/2024,CUST1084,Customer 22,West,Washington,Technology,Keyboard,Keychron K2,8,546.41,4371.28,623.54,Cash,Home Office
101155,10/2/2024,CUST1202,Customer 42,East,Massachusetts,Office Supplies,Pens,Marker Pack,3,1172.91,3518.73,902.64,PayPal,Consumer
101156,5/28/2024,CUST1171,Customer 251,West,California,Office Supplies,Paper,Premium Paper,3,890.26,2670.78,555,Credit Card,Corporate
101157,1/18/2024,CUST1115,Customer 233,Central,Ohio,Technology,Keyboard,Dell KB216,7,828.48,5799.36,1998.33,Debit Card,Home Office
101158,7/12/2023,CUST1107,Customer 278,West,California,Furniture,Desk,Standing Desk,5,297.78,1488.9,123.21,Credit Card,Consumer
101159,1/25/2023,CUST1034,Customer 130,West,California,Furniture,Chair,Ergo Chair,3,994.91,2984.73,615.5,PayPal,Consumer
101160,3/8/2024,CUST1244,Customer 22,South,Florida,Technology,Keyboard,Keychron K2,7,456.15,3193.05,117.2,PayPal,Consumer
101161,5/26/2024,CUST1275,Customer 51,South,Florida,Technology,Keyboard,Dell KB216,8,1034.8,8278.4,601.76,PayPal,Home Office
101162,8/24/2024,CUST1129,Customer 279,South,Florida,Technology,Mouse,Logitech M185,8,913.27,7306.16,-445.14,Credit Card,Consumer
101163,9/9/2023,CUST1231,Customer 111,West,Washington,Furniture,Cabinet,Metal Cabinet,8,50.87,406.96,16.04,PayPal,Consumer
101164,1/11/2023,CUST1198,Customer 275,East,New York,Office Supplies,Binder,2in Binder,3,561.18,1683.54,359.79,Credit Card,Corporate
101165,8/22/2024,CUST1218,Customer 57,West,Washington,Technology,Mouse,HP Mouse,3,57.38,172.14,29.35,Debit Card,Consumer
101166,7/23/2023,CUST1093,Customer 115,Central,Ohio,Technology,Laptop,HP Pavilion,3,929.23,2787.69,-223.73,Cash,Home Office
101167,8/20/2024,CUST1288,Customer 13,Central,Illinois,Office Supplies,Binder,Heavy Binder,2,130.83,261.66,-9.77,PayPal,Corporate
101168,1/11/2024,CUST1223,Customer 286,Central,Illinois,Office Supplies,Printer,Brother HL,2,508.16,1016.32,-86.29,PayPal,Consumer
101169,3/8/2023,CUST1070,Customer 62,West,Washington,Office Supplies,Printer,Canon Pixma,7,613.47,4294.29,40.6,Credit Card,Consumer
101170,3/30/2023,CUST1094,Customer 299,East,New York,Furniture,Cabinet,File Cabinet,5,578.68,2893.4,974.76,PayPal,Consumer
101171,7/27/2024,CUST1190,Customer 31,West,California,Technology,Monitor,Dell UltraSharp,3,898.5,2695.5,204.37,Credit Card,Consumer
101172,6/21/2024,CUST1096,Customer 244,South,Texas,Furniture,Desk,Wood Desk,4,1034.1,4136.4,1077.74,PayPal,Corporate
101173,8/8/2023,CUST1034,Customer 245,West,California,Furniture,Chair,Ergo Chair,3,1030.84,3092.52,-106.9,Credit Card,Home Office
101174,6/18/2023,CUST1021,Customer 165,East,Massachusetts,Office Supplies,Printer,HP LaserJet,5,493.61,2468.05,588.8,PayPal,Consumer
101175,7/17/2023,CUST1260,Customer 209,South,Florida,Furniture,Desk,Corner Desk,3,580.45,1741.35,569.81,Debit Card,Consumer
101176,9/5/2024,CUST1074,Customer 21,South,Florida,Technology,Mouse,Dell MS116,1,506.61,506.61,77.39,Cash,Corporate
101177,2/7/2024,CUST1240,Customer 262,South,Florida,Office Supplies,Printer,Canon Pixma,6,1104,6624,1887.31,PayPal,Corporate
101178,12/5/2024,CUST1032,Customer 129,East,Massachusetts,Furniture,Chair,Mesh Chair,8,1170.52,9364.16,1308.48,Cash,Corporate
101179,10/23/2023,CUST1171,Customer 266,East,Massachusetts,Furniture,Desk,Corner Desk,4,424.73,1698.92,64.32,PayPal,Corporate
101180,9/28/2023,CUST1277,Customer 284,Central,Illinois,Office Supplies,Pens,Marker Pack,5,236.06,1180.3,246.32,Cash,Consumer
101181,4/18/2024,CUST1172,Customer 94,East,New York,Office Supplies,Printer,Brother HL,4,254.82,1019.28,260.4,PayPal,Corporate
101182,9/9/2023,CUST1036,Customer 130,Central,Ohio,Office Supplies,Printer,Brother HL,8,649.52,5196.16,-177.43,Credit Card,Corporate
101183,7/17/2024,CUST1298,Customer 142,Central,Illinois,Technology,Monitor,Dell UltraSharp,8,551.17,4409.36,1525.13,PayPal,Consumer
101184,9/30/2023,CUST1061,Customer 72,West,Washington,Office Supplies,Binder,Heavy Binder,2,576.88,1153.76,85.49,Debit Card,Consumer
101185,1/6/2024,CUST1216,Customer 105,West,California,Technology,Keyboard,Logitech K120,5,161.63,808.15,-45.94,Credit Card,Home Office
101186,8/3/2024,CUST1112,Customer 293,West,California,Technology,Keyboard,Dell KB216,5,348.18,1740.9,14.46,Cash,Home Office
101187,12/29/2023,CUST1104,Customer 278,East,New York,Technology,Keyboard,Logitech K120,3,968.8,2906.4,788.52,Credit Card,Consumer
101188,4/4/2023,CUST1084,Customer 89,South,Florida,Technology,Laptop,Dell Inspiron 15,7,272.96,1910.72,204.02,Debit Card,Corporate
101189,4/20/2023,CUST1041,Customer 210,West,California,Office Supplies,Printer,Canon Pixma,7,540.94,3786.58,16.97,PayPal,Corporate
101190,6/3/2023,CUST1175,Customer 165,Central,Ohio,Technology,Keyboard,Logitech K120,8,529.61,4236.88,1244.86,Credit Card,Corporate
101191,6/3/2024,CUST1193,Customer 87,Central,Ohio,Office Supplies,Pens,Ballpoint Pens,3,847.11,2541.33,433.12,PayPal,Consumer
101192,8/12/2023,CUST1240,Customer 13,South,Florida,Furniture,Cabinet,Metal Cabinet,5,1079.16,5395.8,381.75,Debit Card,Home Office
101193,12/15/2024,CUST1223,Customer 229,West,Washington,Office Supplies,Paper,Premium Paper,6,437.83,2626.98,-238.47,PayPal,Consumer
101194,3/23/2024,CUST1299,Customer 265,South,Florida,Technology,Keyboard,Keychron K2,5,579.45,2897.25,-69.99,Debit Card,Consumer
101195,1/26/2024,CUST1025,Customer 129,South,Texas,Technology,Laptop,Lenovo ThinkPad,3,119.93,359.79,76.6,Credit Card,Home Office
101196,9/19/2023,CUST1209,Customer 160,Central,Illinois,Furniture,Desk,Wood Desk,5,1046.5,5232.5,-85.24,Debit Card,Home Office
101197,3/10/2023,CUST1216,Customer 86,East,New York,Office Supplies,Paper,Copy Paper,3,353.01,1059.03,118.2,Debit Card,Consumer
101198,7/20/2023,CUST1188,Customer 92,West,California,Technology,Keyboard,Logitech K120,2,937.08,1874.16,279.34,Debit Card,Home Office
101199,7/11/2023,CUST1201,Customer 70,West,New York,Furniture,Desk,Wood Desk,1,606.09,606.09,183.45,Debit Card,Consumer
101200,4/25/2024,CUST1056,Customer 128,East,New York,Technology,Keyboard,Dell KB216,5,560.26,2801.3,293.37,Debit Card,Home Office
101201,9/12/2024,CUST1202,Customer 282,West,California,Furniture,Desk,Standing Desk,5,558.32,2791.6,724.36,PayPal,Home Office
101202,4/22/2024,CUST1037,Customer 189,South,Florida,Furniture,Bookcase,Oak Bookcase,8,160.23,1281.84,-107.18,Cash,Consumer
101203,9/10/2024,CUST1008,Customer 111,Central,Ohio,Furniture,Cabinet,Storage Cabinet,1,384.31,384.31,-4.07,PayPal,Home Office
101204,5/31/2023,CUST1224,Customer 130,Central,Illinois,Office Supplies,Printer,Canon Pixma,4,179.36,717.44,218.98,Unknown,Corporate
101205,4/22/2024,CUST1074,Customer 52,Central,Ohio,Technology,Mouse,Logitech M185,7,1151.95,8063.65,83.98,Cash,Corporate
101206,2/24/2023,CUST1244,Customer 21,South,Florida,Furniture,Bookcase,Oak Bookcase,5,432.18,2160.9,282.33,PayPal,Consumer
101207,12/27/2023,CUST1138,Customer 31,South,Texas,Furniture,Desk,Standing Desk,2,183.67,367.34,80.81,Credit Card,Home Office
101208,8/12/2023,CUST1188,Customer 27,South,Texas,Furniture,Bookcase,Cube Shelf,8,422.84,3382.72,158.8,Credit Card,Corporate
101209,5/14/2024,CUST1136,Customer 74,Central,Illinois,Office Supplies,Paper,A4 Paper,7,402.88,2820.16,624.45,Debit Card,Consumer
101210,4/6/2023,CUST1099,Customer 215,Central,Ohio,Furniture,Desk,Standing Desk,1,370.46,370.46,121.92,Debit Card,Corporate
101211,6/5/2023,CUST1247,Customer 34,Central,Ohio,Technology,Laptop,Dell Inspiron 15,3,1032.02,3096.06,60.31,Debit Card,Corporate
101212,6/19/2023,CUST1132,Customer 296,Central,Illinois,Technology,Mouse,HP Mouse,6,1022.21,6133.26,2024.29,Cash,Home Office
101213,11/11/2024,CUST1247,Customer 140,South,Texas,Office Supplies,Printer,Brother HL,4,279.18,1116.72,-100.5,Cash,Home Office
101214,11/4/2023,CUST1112,Customer 128,Central,Ohio,Technology,Keyboard,Keychron K2,2,990.64,1981.28,296.71,PayPal,Consumer
101215,4/11/2023,CUST1246,Customer 34,South,Florida,Office Supplies,Binder,1in Binder,6,365.91,2195.46,20.03,Cash,Consumer
101216,3/22/2024,CUST1157,Customer 121,Central,Ohio,Technology,Mouse,HP Mouse,1,407.21,407.21,27.15,PayPal,Corporate
101217,2/10/2024,CUST1081,Customer 168,East,Massachusetts,Furniture,Desk,Wood Desk,4,736.58,2946.32,-76.01,PayPal,Consumer
101218,4/14/2023,CUST1077,Customer 27,West,California,Office Supplies,Paper,A4 Paper,7,596.25,4173.75,-243.99,Credit Card,Corporate
